VN2350035;J550078;2007;Van;TOYOTA;4RUNNER;S/LUJO V6 5 VEL.;4;4000;;Bencina;Automatica;;;;Full;;5840000;88165
VN2350037;J550091;2005;Van;TOYOTA;4RUNNER;LUJO V6 4VEL 2WD;4;4000;;Bencina;Automatica;;;;Full;;4440000;59788
VN2350038;J550086;2005;Van;TOYOTA;4RUNNER;SUPER LUJO V6 4V;4;4000;;Bencina;Automatica;;;;Full;;4870000;68388
VN2350040;J550001;2007;Van;TOYOTA;4RUNNER;4X2 LUJO V6 5 VE;4;4000;;Bencina;Automatica;;;;Full;;4790000;66788
VN2350040;J550001;2008;Van;TOYOTA;4RUNNER;4X2 LUJO V6 5 VE;4;4000;;Bencina;Automatica;;;;Full;;5080000;72588
VN2350040;J550001;2009;Van;TOYOTA;4RUNNER;4X2 LUJO V6 5 VE;4;4000;;Bencina;Automatica;;;;Full;;5530000;81588
VN2350041;J550009;2008;Van;TOYOTA;4RUNNER;LIMITED 62LSON 3P;2;4000;;Bencina;Automatica;;;;Full;;6240000;100165
VN2350042;J550011;2008;Van;TOYOTA;4RUNNER;LUJ 4X2 62NOON 3P;2;4000;;Bencina;Automatica;;;;Full;;4980000;70588
VN2350043;J550007;2008;Van;TOYOTA;4RUNNER;LUJO 62VOON 3P;2;4000;;Bencina;Automatica;;;;Full;;5610000;83188
VN2350046;J550064;2010;Van;TOYOTA;4RUNNER;LIMITED 4X2;4;4000;;Bencina;Automatica;;;;Full;;7660000;142765
VN2350046;J550064;2011;Van;TOYOTA;4RUNNER;LIMITED 4X2;4;4000;;Bencina;Automatica;;;;Full;;8330000;162865
VN2350046;J550064;2012;Van;TOYOTA;4RUNNER;LIMITED 4X2;4;4000;;Bencina;Automatica;;;;Full;;9360000;193765
VN2350046;J550064;2013;Van;TOYOTA;4RUNNER;LIMITED 4X2;4;4000;;Bencina;Automatica;;;;Full;;10480000;227365
VN2350046;J550064;2014;Van;TOYOTA;4RUNNER;LIMITED 4X2;4;4000;;Bencina;Automatica;;;;Full;;11410000;255265
VN2350047;J550062;2010;Van;TOYOTA;4RUNNER;LIMITED 4X4;4;4000;;Bencina;Automatica;;;;Full;;8130000;156865
VN2350047;J550062;2011;Van;TOYOTA;4RUNNER;LIMITED 4X4;4;4000;;Bencina;Automatica;;;;Full;;9320000;192565
VN2350047;J550062;2012;Van;TOYOTA;4RUNNER;LIMITED 4X4;4;4000;;Bencina;Automatica;;;;Full;;10360000;223765
VN2350047;J550062;2013;Van;TOYOTA;4RUNNER;LIMITED 4X4;4;4000;;Bencina;Automatica;;;;Full;;11690000;263665
VN2350047;J550062;2014;Van;TOYOTA;4RUNNER;LIMITED 4X4;4;4000;;Bencina;Automatica;;;;Full;;13520000;332882
VN2350048;J550065;2010;Van;TOYOTA;4RUNNER;LUJO SR5 4X2;4;4000;;Bencina;Automatica;;;;Full;;6940000;121165
VN2350048;J550065;2011;Van;TOYOTA;4RUNNER;LUJO SR5 4X2;4;4000;;Bencina;Automatica;;;;Full;;7580000;140365
VN2350048;J550065;2012;Van;TOYOTA;4RUNNER;LUJO SR5 4X2;4;4000;;Bencina;Automatica;;;;Full;;8380000;164365
VN2350048;J550065;2013;Van;TOYOTA;4RUNNER;LUJO SR5 4X2;4;4000;;Bencina;Automatica;;;;Full;;9170000;188065
VN2350049;J550063;2010;Van;TOYOTA;4RUNNER;SR5 4X4;4;4000;;Bencina;Automatica;;;;Full;;7660000;142765
VN2350049;J550063;2011;Van;TOYOTA;4RUNNER;SR5 4X4;4;4000;;Bencina;Automatica;;;;Full;;8240000;160165
VN2350049;J550063;2012;Van;TOYOTA;4RUNNER;SR5 4X4;4;4000;;Bencina;Automatica;;;;Full;;8870000;179065
VN2350049;J550063;2013;Van;TOYOTA;4RUNNER;SR5 4X4;4;4000;;Bencina;Automatica;;;;Full;;9820000;207565
VN2350049;J550063;2014;Van;TOYOTA;4RUNNER;SR5 4X4;4;4000;;Bencina;Automatica;;;;Full;;11240000;250165
VN2350057;J550087;2013;Van;TOYOTA;4RUNNER;SR5 LUJO 3 CORRIDA AST;4;4000;;Bencina;Automatica;;;;Full;;9450000;196465
VN2350057;J550087;2014;Van;TOYOTA;4RUNNER;SR5 LUJO 3 CORRIDA AST;4;4000;;Bencina;Automatica;;;;Full;;10370000;224065
VN2350057;J550087;2015;Van;TOYOTA;4RUNNER;SR5 LUJO 3 CORRIDA AST;4;4000;;Bencina;Automatica;;;;Full;;11670000;263065
VN2350059;J550090;2014;Van;TOYOTA;4RUNNER;LIMITED 6211;4;4000;;Bencina;Automatica;;;;Full;;12380000;287282
VN2350059;J550090;2015;Van;TOYOTA;4RUNNER;LIMITED 6211;4;4000;;Bencina;Automatica;;;;Full;;14090000;355682
VN2350060;J550094;2014;Van;TOYOTA;4RUNNER;LIMITED 62411;4;4000;;Bencina;Automatica;;;;Full;;13520000;332882
VN2350060;J550094;2015;Van;TOYOTA;4RUNNER;LIMITED 62411;4;4000;;Bencina;Automatica;;;;Full;;15420000;408882
VN2350060;J550094;2016;Van;TOYOTA;4RUNNER;LIMITED 62411;4;4000;;Bencina;Automatica;;;;Full;;17570000;494882
VN2350060;J550094;2017;Van;TOYOTA;4RUNNER;LIMITED 62411;4;4000;;Bencina;Automatica;;;;Full;;20400000;613376
VN2350060;J550094;2018;Van;TOYOTA;4RUNNER;LIMITED 62411;4;4000;;Bencina;Automatica;;;;Full;;22870000;724526
VN2350061;J550092;2014;Van;TOYOTA;4RUNNER;SR5 62410;4;4000;;Bencina;Automatica;;;;Full;;11510000;258265
